ZIPCODE,PLACE NAME,COUNTRY,STATE CODE,STATE,CITY,DISTRICT,VILLAGE
416314,SANGLI-416314,IN,MH,MAHARASHTRA,SANGLI,,
416315,SANGLI-416315,IN,MH,MAHARASHTRA,SANGLI,,
416316,SANGLI-416316,IN,MH,MAHARASHTRA,SANGLI,,
416317,SANGLI-416317,IN,MH,MAHARASHTRA,SANGLI,,
416319,SANGLI-416319,IN,MH,MAHARASHTRA,SANGLI,,
416320,SANGLI-416320,IN,MH,MAHARASHTRA,SANGLI,,
416321,SANGLI-416321,IN,MH,MAHARASHTRA,SANGLI,,
410512,PUNE-410512,IN,MH,MAHARASHTRA,PUNE,,
410513,PUNE-410513,IN,MH,MAHARASHTRA,PUNE,,
410514,PUNE-410514,IN,MH,MAHARASHTRA,PUNE,,
410515,PUNE-410515,IN,MH,MAHARASHTRA,PUNE,,
410516,PUNE-410516,IN,MH,MAHARASHTRA,PUNE,,
410549,SINDHUDURG-410549,IN,MH,MAHARASHTRA,SINDHUDURG,,
410701,NAVI MUMBAI-410701,IN,MH,MAHARASHTRA,NAVI MUMBAI,,
411001,PUNE-411001,IN,MH,MAHARASHTRA,PUNE,,
411002,PUNE-411002,IN,MH,MAHARASHTRA,PUNE,,
411003,PUNE-411003,IN,MH,MAHARASHTRA,PUNE,,
411004,PUNE-411004,IN,MH,MAHARASHTRA,PUNE,,
411005,PUNE-411005,IN,MH,MAHARASHTRA,PUNE,,
411006,PUNE-411006,IN,MH,MAHARASHTRA,PUNE,,
416413,SANGLI-416413,IN,MH,MAHARASHTRA,SANGLI,,
416414,SANGLI-416414,IN,MH,MAHARASHTRA,SANGLI,,
416415,SANGLI-416415,IN,MH,MAHARASHTRA,SANGLI,,
416416,SANGLI-416416,IN,MH,MAHARASHTRA,SANGLI,,
416417,SANGLI-416417,IN,MH,MAHARASHTRA,SANGLI,,
416418,SANGLI-416418,IN,MH,MAHARASHTRA,SANGLI,,
416419,SANGLI-416419,IN,MH,MAHARASHTRA,SANGLI,,
416420,SANGLI-416420,IN,MH,MAHARASHTRA,SANGLI,,
416422,SANGLI-416422,IN,MH,MAHARASHTRA,SANGLI,,
416423,SANGLI-416423,IN,MH,MAHARASHTRA,SANGLI,,
416425,SANGLI-416425,IN,MH,MAHARASHTRA,SANGLI,,
416426,SANGLI-416426,IN,MH,MAHARASHTRA,SANGLI,,
416428,SANGLI-416428,IN,MH,MAHARASHTRA,SANGLI,,
416429,SANGLI-416429,IN,MH,MAHARASHTRA,SANGLI,,
416501,KOLHAPUR-416501,IN,MH,MAHARASHTRA,KOLHAPUR,,
416502,KOLHAPUR-416502,IN,MH,MAHARASHTRA,KOLHAPUR,,
416503,KOLHAPUR-416503,IN,MH,MAHARASHTRA,KOLHAPUR,,
441807,NAGPUR-441807,IN,MH,MAHARASHTRA,NAGPUR,,
442111,WARDHA-442111,IN,MH,MAHARASHTRA,WARDHA,,
442201,WARDHA-442201,IN,MH,MAHARASHTRA,WARDHA,,
442202,NAGPUR-442202,IN,MH,MAHARASHTRA,NAGPUR,,
442203,WARDHA-442203,IN,MH,MAHARASHTRA,WARDHA,,
442204,WARDHA-442204,IN,MH,MAHARASHTRA,WARDHA,,
442205,WARDHA-442205,IN,MH,MAHARASHTRA,WARDHA,,
442207,WARDHA-442207,IN,MH,MAHARASHTRA,WARDHA,,
442301,WARDHA-442301,IN,MH,MAHARASHTRA,WARDHA,,
442302,WARDHA-442302,IN,MH,MAHARASHTRA,WARDHA,,
453652,INDORE-453652,IN,MP,MADHYA PRADESH,INDORE,,
453661,INDORE-453661,IN,MP,MADHYA PRADESH,INDORE,,
453771,INDORE-453771,IN,MP,MADHYA PRADESH,INDORE,,
454001,DHAR-454001,IN,MP,MADHYA PRADESH,DHAR,,
454010,DHAR-454010,IN,MP,MADHYA PRADESH,DHAR,,
454111,DHAR-454111,IN,MP,MADHYA PRADESH,DHAR,,
581305,UTTARA KANNADA-581305,IN,KA,KARNATAKA,UTTARA KANNADA,,
581306,UTTARA KANNADA-581306,IN,KA,KARNATAKA,UTTARA KANNADA,,
581314,UTTARA KANNADA-581314,IN,KA,KARNATAKA,UTTARA KANNADA,,
576148,DAKSHIN KANNADA-576148,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576149,DAKSHIN KANNADA-576149,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576150,DAKSHIN KANNADA-576150,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
576153,DAKSHIN KANNADA-576153,IN,KA,KARNATAKA,DAKSHIN KANNADA,,
522008,GUNTUR-522008,IN,AP,ANDHRA PRADESH,GUNTUR,,
522009,GUNTUR-522009,IN,AP,ANDHRA PRADESH,GUNTUR,,
522010,GUNTUR-522010,IN,AP,ANDHRA PRADESH,GUNTUR,,
522013,GUNTUR-522013,IN,AP,ANDHRA PRADESH,GUNTUR,,
522014,GUNTUR-522014,IN,AP,ANDHRA PRADESH,GUNTUR,,
522015,GUNTUR-522015,IN,AP,ANDHRA PRADESH,GUNTUR,,
522016,GUNTUR-522016,IN,AP,ANDHRA PRADESH,GUNTUR,,
522017,GUNTUR-522017,IN,AP,ANDHRA PRADESH,GUNTUR,,
522018,GUNTUR-522018,IN,AP,ANDHRA PRADESH,GUNTUR,,
522019,GUNTUR-522019,IN,AP,ANDHRA PRADESH,GUNTUR,,
522020,GUNTUR-522020,IN,AP,ANDHRA PRADESH,GUNTUR,,
522021,GUNTUR-522021,IN,AP,ANDHRA PRADESH,GUNTUR,,
522022,GUNTUR-522022,IN,AP,ANDHRA PRADESH,GUNTUR,,
522024,GUNTUR-522024,IN,AP,ANDHRA PRADESH,GUNTUR,,
522026,GUNTUR-522026,IN,AP,ANDHRA PRADESH,GUNTUR,,
522034,GUNTUR-522034,IN,AP,ANDHRA PRADESH,GUNTUR,,
522036,GUNTUR-522036,IN,AP,ANDHRA PRADESH,GUNTUR,,
522050,GUNTUR-522050,IN,AP,ANDHRA PRADESH,GUNTUR,,
522101,GUNTUR-522101,IN,AP,ANDHRA PRADESH,GUNTUR,,
522111,GUNTUR-522111,IN,AP,ANDHRA PRADESH,GUNTUR,,
522112,GUNTUR-522112,IN,AP,ANDHRA PRADESH,GUNTUR,,
522116,GUNTUR-522116,IN,AP,ANDHRA PRADESH,GUNTUR,,
522123,GUNTUR-522123,IN,AP,ANDHRA PRADESH,GUNTUR,,
522124,GUNTUR-522124,IN,AP,ANDHRA PRADESH,GUNTUR,,
522125,GUNTUR-522125,IN,AP,ANDHRA PRADESH,GUNTUR,,
522180,GUNTUR-522180,IN,AP,ANDHRA PRADESH,GUNTUR,,
522201,GUNTUR-522201,IN,AP,ANDHRA PRADESH,GUNTUR,,
522202,GUNTUR-522202,IN,AP,ANDHRA PRADESH,GUNTUR,,
396415,VALSAD-396415,IN,GJ,GUJARAT,VALSAD,,
396418,VALSAD-396418,IN,GJ,GUJARAT,VALSAD,,
396421,VALSAD-396421,IN,GJ,GUJARAT,VALSAD,,
396424,VALSAD-396424,IN,GJ,GUJARAT,VALSAD,,
396427,VALSAD-396427,IN,GJ,GUJARAT,VALSAD,,
396430,VALSAD-396430,IN,GJ,GUJARAT,VALSAD,,
396433,VALSAD-396433,IN,GJ,GUJARAT,VALSAD,,
396436,VALSAD-396436,IN,GJ,GUJARAT,VALSAD,,
412112,PUNE-412112,IN,MH,MAHARASHTRA,PUNE,,
412113,PUNE-412113,IN,MH,MAHARASHTRA,PUNE,,
412114,PUNE-412114,IN,MH,MAHARASHTRA,PUNE,,
412201,PUNE-412201,IN,MH,MAHARASHTRA,PUNE,,
412202,PUNE-412202,IN,MH,MAHARASHTRA,PUNE,,
412203,PUNE-412203,IN,MH,MAHARASHTRA,PUNE,,
412204,PUNE-412204,IN,MH,MAHARASHTRA,PUNE,,
400010,MUMBAI-400010,IN,MH,MAHARASHTRA,MUMBAI,,
400011,MUMBAI-400011,IN,MH,MAHARASHTRA,MUMBAI,,
400012,MUMBAI-400012,IN,MH,MAHARASHTRA,MUMBAI,,
400013,MUMBAI-400013,IN,MH,MAHARASHTRA,MUMBAI,,
400014,MUMBAI-400014,IN,MH,MAHARASHTRA,MUMBAI,,
400015,MUMBAI-400015,IN,MH,MAHARASHTRA,MUMBAI,,
400016,MUMBAI-400016,IN,MH,MAHARASHTRA,MUMBAI,,
400017,MUMBAI-400017,IN,MH,MAHARASHTRA,MUMBAI,,
400018,MUMBAI-400018,IN,MH,MAHARASHTRA,MUMBAI,,
400019,MUMBAI-400019,IN,MH,MAHARASHTRA,MUMBAI,,
400020,MUMBAI-400020,IN,MH,MAHARASHTRA,MUMBAI,,
400021,MUMBAI-400021,IN,MH,MAHARASHTRA,MUMBAI,,
400022,MUMBAI-400022,IN,MH,MAHARASHTRA,MUMBAI,,
400023,MUMBAI-400023,IN,MH,MAHARASHTRA,MUMBAI,,
400024,MUMBAI-400024,IN,MH,MAHARASHTRA,MUMBAI,,
400025,MUMBAI-400025,IN,MH,MAHARASHTRA,MUMBAI,,
400026,MUMBAI-400026,IN,MH,MAHARASHTRA,MUMBAI,,
400027,MUMBAI-400027,IN,MH,MAHARASHTRA,MUMBAI,,
400028,MUMBAI-400028,IN,MH,MAHARASHTRA,MUMBAI,,
400029,MUMBAI-400029,IN,MH,MAHARASHTRA,MUMBAI,,
400030,MUMBAI-400030,IN,MH,MAHARASHTRA,MUMBAI,,
400031,MUMBAI-400031,IN,MH,MAHARASHTRA,MUMBAI,,
400032,MUMBAI-400032,IN,MH,MAHARASHTRA,MUMBAI,,
400033,MUMBAI-400033,IN,MH,MAHARASHTRA,MUMBAI,,
400034,MUMBAI-400034,IN,MH,MAHARASHTRA,MUMBAI,,
400035,MUMBAI-400035,IN,MH,MAHARASHTRA,MUMBAI,,
416322,SANGLI-416322,IN,MH,MAHARASHTRA,SANGLI,,
416401,SANGLI-416401,IN,MH,MAHARASHTRA,SANGLI,,
416402,SANGLI-416402,IN,MH,MAHARASHTRA,SANGLI,,
416403,SANGLI-416403,IN,MH,MAHARASHTRA,SANGLI,,
413571,OSMANABAD-413571,IN,MH,MAHARASHTRA,OSMANABAD,,
413575,SHOLAPUR-413575,IN,MH,MAHARASHTRA,SHOLAPUR,,
413576,OSMANABAD-413576,IN,MH,MAHARASHTRA,OSMANABAD,,
413577,OSMANABAD-413577,IN,MH,MAHARASHTRA,OSMANABAD,,
413580,OSMANABAD-413580,IN,MH,MAHARASHTRA,OSMANABAD,,
413601,OSMANABAD-413601,IN,MH,MAHARASHTRA,OSMANABAD,,
413602,OSMANABAD-413602,IN,MH,MAHARASHTRA,OSMANABAD,,
413603,OSMANABAD-413603,IN,MH,MAHARASHTRA,OSMANABAD,,
413604,OSMANABAD-413604,IN,MH,MAHARASHTRA,OSMANABAD,,
421003,THANE-421003,IN,MH,MAHARASHTRA,THANE,,
421004,THANE-421004,IN,MH,MAHARASHTRA,THANE,,
421005,THANE-421005,IN,MH,MAHARASHTRA,THANE,,
421101,THANE-421101,IN,MH,MAHARASHTRA,THANE,,
421102,THANE-421102,IN,MH,MAHARASHTRA,THANE,,
421103,THANE-421103,IN,MH,MAHARASHTRA,THANE,,
421201,THANE-421201,IN,MH,MAHARASHTRA,THANE,,
421202,THANE-421202,IN,MH,MAHARASHTRA,THANE,,
421203,THANE-421203,IN,MH,MAHARASHTRA,THANE,,
421204,THANE-421204,IN,MH,MAHARASHTRA,THANE,,
413721,AHMEDNAGAR-413721,IN,MH,MAHARASHTRA,AHMEDNAGAR,,
413722,AHMEDNAGAR-413722,IN,MH,MAHARASHTRA,AHMEDNAGAR,,
413723,AHMEDNAGAR-413723,IN,MH,MAHARASHTRA,AHMEDNAGAR,,
413724,AHMEDNAGAR-413724,IN,MH,MAHARASHTRA,AHMEDNAGAR,,
413725,AHMEDNAGAR-413725,IN,MH,MAHARASHTRA,AHMEDNAGAR,,
413726,AHMEDNAGAR-413726,IN,MH,MAHARASHTRA,AHMEDNAGAR,,
413728,AHMEDNAGAR-413728,IN,MH,MAHARASHTRA,AHMEDNAGAR,,
